INSTCODE,NAME OF THE INSTITUTION,TYPE,INST_REG,DIST,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,COLLFEE,cutoff_rank,category,gender
SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,CSE,71200,168084.0,BCD,GIRLS
SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,CSM,71200,171527.0,BCD,GIRLS
SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,CSO,71200,167176.0,BCD,GIRLS
SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,ECE,71200,176656.0,BCD,GIRLS
SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,EEE,71200,171596.0,BCD,GIRLS
SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,INF,71200,175546.0,BCD,GIRLS
SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998.0,SVU,MEC,71200,173109.0,BCD,GIRLS
SVEP,S.V COLLEGE OF ENGINEERING,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2024.0,SVU,AID,43000,142817.0,BCD,GIRLS
SVEP,S.V COLLEGE OF ENGINEERING,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2024.0,SVU,CSE,43000,177209.0,BCD,GIRLS
SVEP,S.V COLLEGE OF ENGINEERING,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2024.0,SVU,ECE,43000,174841.0,BCD,GIRLS
SVPP,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CAI,43000,167457.0,BCD,GIRLS
SVPP,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CSD,43000,174887.0,BCD,GIRLS
SVPP,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CSE,43000,168518.0,BCD,GIRLS
SVPP,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,CSM,43000,176250.0,BCD,GIRLS
SVPP,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,ECE,43000,176450.0,BCD,GIRLS
SVPP,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,EEE,43000,126143.0,BCD,GIRLS
SVPP,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH,PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001.0,SVU,MEC,43000,170224.0,BCD,GIRLS
SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,CTR,TIRUPATHI,COED,SVU,1959.0,SVU,CHE,40000,150219.0,BCD,GIRLS
SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,CTR,TIRUPATHI,COED,SVU,1959.0,SVU,CIV,40000,90021.0,BCD,GIRLS
SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,CTR,TIRUPATHI,COED,SVU,1959.0,SVU,CSE,40000,7810.0,BCD,GIRLS
SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,CTR,TIRUPATHI,COED,SVU,1959.0,SVU,ECE,40000,11672.0,BCD,GIRLS
SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,CTR,TIRUPATHI,COED,SVU,1959.0,SVU,EEE,40000,34166.0,BCD,GIRLS
SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,CTR,TIRUPATHI,COED,SVU,1959.0,SVU,MEC,40000,137429.0,BCD,GIRLS
SVUCSS,S V U COLLEGE OF ENGG. -SELF SUPPORTING-TIRUPATHI,SS,SVU,CTR,TIRUPATHI,COED,SVU,1959.0,SVU,CSE,160000,136158.0,BCD,GIRLS
VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2008.0,SVU,CAI,43000,81633.0,BCD,GIRLS
VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2008.0,SVU,CIT,43000,170795.0,BCD,GIRLS
VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2008.0,SVU,CIV,43000,171338.0,BCD,GIRLS
VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2008.0,SVU,CSE,43000,150390.0,BCD,GIRLS
VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2008.0,SVU,CSM,43000,104556.0,BCD,GIRLS
VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2008.0,SVU,ECE,43000,168797.0,BCD,GIRLS
VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2008.0,SVU,EEE,43000,174850.0,BCD,GIRLS
VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2008.0,SVU,MEC,43000,176468.0,BCD,GIRLS
VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2006.0,SVU,AID,43000,154041.0,BCD,GIRLS
VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2006.0,SVU,CIV,43000,146203.0,BCD,GIRLS
VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2006.0,SVU,CS,43000,155376.0,BCD,GIRLS
VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2006.0,SVU,CSE,43000,171796.0,BCD,GIRLS
VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2006.0,SVU,CST,43000,176708.0,BCD,GIRLS
VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2006.0,SVU,ECE,43000,176558.0,BCD,GIRLS
VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2006.0,SVU,EEE,43000,169246.0,BCD,GIRLS
VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2006.0,SVU,MEC,43000,174354.0,BCD,GIRLS
VJAM,VIJAYAM INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2024.0,SVU,AID,43000,176029.0,BCD,GIRLS
VJAM,VIJAYAM INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2024.0,SVU,CSE,43000,173152.0,BCD,GIRLS
VJAM,VIJAYAM INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2024.0,SVU,ECE,43000,135442.0,BCD,GIRLS
AITK,ANNAMACHARYA INST OF TECH AND SCI,PVT,SVU,KDP,KADAPA,COED,JNTUA,2010.0,SVU,AID,43000,173181.0,BCD,GIRLS
AITK,ANNAMACHARYA INST OF TECH AND SCI,PVT,SVU,KDP,KADAPA,COED,JNTUA,2010.0,SVU,CIV,43000,173047.0,BCD,GIRLS
AITK,ANNAMACHARYA INST OF TECH AND SCI,PVT,SVU,KDP,KADAPA,COED,JNTUA,2010.0,SVU,CSE,43000,171129.0,BCD,GIRLS
AITK,ANNAMACHARYA INST OF TECH AND SCI,PVT,SVU,KDP,KADAPA,COED,JNTUA,2010.0,SVU,CSM,43000,149365.0,BCD,GIRLS
AITK,ANNAMACHARYA INST OF TECH AND SCI,PVT,SVU,KDP,KADAPA,COED,JNTUA,2010.0,SVU,ECE,43000,173915.0,BCD,GIRLS
AITK,ANNAMACHARYA INST OF TECH AND SCI,PVT,SVU,KDP,KADAPA,COED,JNTUA,2010.0,SVU,EEE,43000,164709.0,BCD,GIRLS
AITK,ANNAMACHARYA INST OF TECH AND SCI,PVT,SVU,KDP,KADAPA,COED,JNTUA,2010.0,SVU,MEC,43000,136137.0,BCD,GIRLS
ANMB,ACHARYA COLLEGE OF ENGINEERING,PVT,SVU,KDP,BADVEL,COED,JNTUA,2009.0,SVU,CSE,43000,137665.0,BCD,GIRLS
ANMB,ACHARYA COLLEGE OF ENGINEERING,PVT,SVU,KDP,BADVEL,COED,JNTUA,2009.0,SVU,ECE,43000,137857.0,BCD,GIRLS
BITS,BHASKAR  INSTITUTE  OF TECHNOLOGY & SCIENCE,PVT,SVU,KDP,RAYACHOTY,COED,JNTUA,2023.0,SVU,AI,43000,95812.0,BCD,GIRLS
BITS,BHASKAR  INSTITUTE  OF TECHNOLOGY & SCIENCE,PVT,SVU,KDP,RAYACHOTY,COED,JNTUA,2023.0,SVU,CSE,43000,156096.0,BCD,GIRLS
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,KDP,PALLAVOLU,COED,JNTUA,2008.0,SVU,CAI,54500,173699.0,BCD,GIRLS
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,KDP,PALLAVOLU,COED,JNTUA,2008.0,SVU,CIV,54500,147410.0,BCD,GIRLS
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,KDP,PALLAVOLU,COED,JNTUA,2008.0,SVU,CSE,54500,141105.0,BCD,GIRLS
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,KDP,PALLAVOLU,COED,JNTUA,2008.0,SVU,CSM,54500,150412.0,BCD,GIRLS
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,KDP,PALLAVOLU,COED,JNTUA,2008.0,SVU,ECE,54500,162800.0,BCD,GIRLS
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,KDP,PALLAVOLU,COED,JNTUA,2008.0,SVU,EEE,54500,146163.0,BCD,GIRLS
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,KDP,PALLAVOLU,COED,JNTUA,2008.0,SVU,MEC,54500,150893.0,BCD,GIRLS
GTMW,GOUTHAMI INST OF TECHNOLOGY MGMT FOR WOMEN,PVT,SVU,KDP,PRODDATUR,GIRLS,JNTUA,2009.0,SVU,CSE,43000,157037.0,BCD,GIRLS
GTMW,GOUTHAMI INST OF TECHNOLOGY MGMT FOR WOMEN,PVT,SVU,KDP,PRODDATUR,GIRLS,JNTUA,2009.0,SVU,CSM,43000,152965.0,BCD,GIRLS
GTMW,GOUTHAMI INST OF TECHNOLOGY MGMT FOR WOMEN,PVT,SVU,KDP,PRODDATUR,GIRLS,JNTUA,2009.0,SVU,ECE,43000,171548.0,BCD,GIRLS
GTMW,GOUTHAMI INST OF TECHNOLOGY MGMT FOR WOMEN,PVT,SVU,KDP,PRODDATUR,GIRLS,JNTUA,2009.0,SVU,EEE,43000,164189.0,BCD,GIRLS
JNTP,JNTUA COLLEGE OF ENGG PULIVENDULA,UNIV,SVU,KDP,PULIVENDULA,COED,JNTUA,2006.0,SVU,CIV,10000,174566.0,BCD,GIRLS
JNTP,JNTUA COLLEGE OF ENGG PULIVENDULA,UNIV,SVU,KDP,PULIVENDULA,COED,JNTUA,2006.0,SVU,CSE,10000,24198.0,BCD,GIRLS
JNTP,JNTUA COLLEGE OF ENGG PULIVENDULA,UNIV,SVU,KDP,PULIVENDULA,COED,JNTUA,2006.0,SVU,ECE,10000,47543.0,BCD,GIRLS
JNTP,JNTUA COLLEGE OF ENGG PULIVENDULA,UNIV,SVU,KDP,PULIVENDULA,COED,JNTUA,2006.0,SVU,EEE,10000,63865.0,BCD,GIRLS
JNTP,JNTUA COLLEGE OF ENGG PULIVENDULA,UNIV,SVU,KDP,PULIVENDULA,COED,JNTUA,2006.0,SVU,MEC,10000,164301.0,BCD,GIRLS
KLMW,KANDULA LAKSHUMMA MEMORIAL COLLEGE OF ENGG FOR WOMEN,PVT,SVU,KDP,KADAPA,GIRLS,JNTUA,2008.0,SVU,AID,43000,154772.0,BCD,GIRLS
KLMW,KANDULA LAKSHUMMA MEMORIAL COLLEGE OF ENGG FOR WOMEN,PVT,SVU,KDP,KADAPA,GIRLS,JNTUA,2008.0,SVU,AIM,43000,127593.0,BCD,GIRLS
KLMW,KANDULA LAKSHUMMA MEMORIAL COLLEGE OF ENGG FOR WOMEN,PVT,SVU,KDP,KADAPA,GIRLS,JNTUA,2008.0,SVU,CSE,43000,174310.0,BCD,GIRLS
KLMW,KANDULA LAKSHUMMA MEMORIAL COLLEGE OF ENGG FOR WOMEN,PVT,SVU,KDP,KADAPA,GIRLS,JNTUA,2008.0,SVU,ECE,43000,175221.0,BCD,GIRLS
KORM,KANDULA OBUL REDDY MEMORIAL COLL. OF ENGG.,PVT,SVU,KDP,KADAPA,COED,JNTUA,2006.0,SVU,AID,43000,139616.0,BCD,GIRLS
KORM,KANDULA OBUL REDDY MEMORIAL COLL. OF ENGG.,PVT,SVU,KDP,KADAPA,COED,JNTUA,2006.0,SVU,AIM,43000,173081.0,BCD,GIRLS
KORM,KANDULA OBUL REDDY MEMORIAL COLL. OF ENGG.,PVT,SVU,KDP,KADAPA,COED,JNTUA,2006.0,SVU,CSE,43000,176214.0,BCD,GIRLS
KORM,KANDULA OBUL REDDY MEMORIAL COLL. OF ENGG.,PVT,SVU,KDP,KADAPA,COED,JNTUA,2006.0,SVU,ECE,43000,136206.0,BCD,GIRLS
KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,KDP,KADAPA,COED,JNTUA,1980.0,SVU,AIM,69600,126922.0,BCD,GIRLS
KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,KDP,KADAPA,COED,JNTUA,1980.0,SVU,CIV,69600,169909.0,BCD,GIRLS
KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,KDP,KADAPA,COED,JNTUA,1980.0,SVU,CSD,69600,135755.0,BCD,GIRLS
KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,KDP,KADAPA,COED,JNTUA,1980.0,SVU,CSE,69600,108574.0,BCD,GIRLS
KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,KDP,KADAPA,COED,JNTUA,1980.0,SVU,CSM,69600,67320.0,BCD,GIRLS
KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,KDP,KADAPA,COED,JNTUA,1980.0,SVU,ECE,69600,118069.0,BCD,GIRLS
KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,KDP,KADAPA,COED,JNTUA,1980.0,SVU,EEE,69600,172795.0,BCD,GIRLS
KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,KDP,KADAPA,COED,JNTUA,1980.0,SVU,MEC,69600,147154.0,BCD,GIRLS
NICP,NIRMALA COLLEGE OF PHARMACY,PVT,SVU,KDP,KADAPA,COED,JNTUA,2001.0,SVU,PHM,80000,165658.0,BCD,GIRLS
SATS,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE,PVT,SVU,KDP,RAJAMPETA,COED,JNTUA,2008.0,SVU,CSD,43000,110042.0,BCD,GIRLS
SATS,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE,PVT,SVU,KDP,RAJAMPETA,COED,JNTUA,2008.0,SVU,CSE,43000,131074.0,BCD,GIRLS
SATS,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE,PVT,SVU,KDP,RAJAMPETA,COED,JNTUA,2008.0,SVU,CSM,43000,95443.0,BCD,GIRLS
SATS,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE,PVT,SVU,KDP,RAJAMPETA,COED,JNTUA,2008.0,SVU,ECE,43000,60543.0,BCD,GIRLS
SRIP,SAI RAJESWARI INSTITUTE OF TECHNOLOGY,PVT,SVU,KDP,PRODDATUR,COED,JNTUA,2009.0,SVU,CSE,50300,174631.0,BCD,GIRLS
SRIP,SAI RAJESWARI INSTITUTE OF TECHNOLOGY,PVT,SVU,KDP,PRODDATUR,COED,JNTUA,2009.0,SVU,CSM,50300,152213.0,BCD,GIRLS
SRIP,SAI RAJESWARI INSTITUTE OF TECHNOLOGY,PVT,SVU,KDP,PRODDATUR,COED,JNTUA,2009.0,SVU,ECE,50300,170758.0,BCD,GIRLS
SRIP,SAI RAJESWARI INSTITUTE OF TECHNOLOGY,PVT,SVU,KDP,PRODDATUR,COED,JNTUA,2009.0,SVU,EEE,50300,141057.0,BCD,GIRLS
SRSR,SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI.,PVT,SVU,KDP,RAYCHOTI,COED,JNTUA,2001.0,SVU,CSE,43000,168474.0,BCD,GIRLS
SRSR,SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI.,PVT,SVU,KDP,RAYCHOTI,COED,JNTUA,2001.0,SVU,ECE,43000,159838.0,BCD,GIRLS
SRSR,SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI.,PVT,SVU,KDP,RAYCHOTI,COED,JNTUA,2001.0,SVU,MEC,43000,143334.0,BCD,GIRLS
SRTS,SRINIVASA INST OF TECHNOLOGY  AND SCIENCE,PVT,SVU,KDP,KADAPA,COED,JNTUA,2009.0,SVU,AIM,43000,123833.0,BCD,GIRLS
SRTS,SRINIVASA INST OF TECHNOLOGY  AND SCIENCE,PVT,SVU,KDP,KADAPA,COED,JNTUA,2009.0,SVU,CSE,43000,175594.0,BCD,GIRLS
SRTS,SRINIVASA INST OF TECHNOLOGY  AND SCIENCE,PVT,SVU,KDP,KADAPA,COED,JNTUA,2009.0,SVU,ECE,43000,138499.0,BCD,GIRLS
SVCK,SRI VENKATESWARA COLLEGE OF ENGINEERING,PVT,SVU,KDP,KADAPA,COED,JNTUA,2016.0,SVU,CSE,47100,168332.0,BCD,GIRLS
SVCK,SRI VENKATESWARA COLLEGE OF ENGINEERING,PVT,SVU,KDP,KADAPA,COED,JNTUA,2016.0,SVU,CSM,47100,169161.0,BCD,GIRLS
SVCK,SRI VENKATESWARA COLLEGE OF ENGINEERING,PVT,SVU,KDP,KADAPA,COED,JNTUA,2016.0,SVU,ECE,47100,143443.0,BCD,GIRLS
SVIK,SRI VENKATESWARA INST. OF SCIENCE AND TECHNOLOGY,PVT,SVU,KDP,KADAPA,COED,JNTUA,2007.0,SVU,CSE,46800,90602.0,BCD,GIRLS
SVIK,SRI VENKATESWARA INST. OF SCIENCE AND TECHNOLOGY,PVT,SVU,KDP,KADAPA,COED,JNTUA,2007.0,SVU,ECE,46800,164126.0,BCD,GIRLS
VITS,VAAGDEVI INSTITUTE OF TECHNOLOGY. AND SCI.,PVT,SVU,KDP,PRODDATUR,COED,JNTUA,2002.0,SVU,CSE,43000,166424.0,BCD,GIRLS
VITS,VAAGDEVI INSTITUTE OF TECHNOLOGY. AND SCI.,PVT,SVU,KDP,PRODDATUR,COED,JNTUA,2002.0,SVU,ECE,43000,136856.0,BCD,GIRLS
YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,SVU,KDP,PRODDATUR,COED,YGVU,2008.0,SVU,CIV,15500,166984.0,BCD,GIRLS
YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,SVU,KDP,PRODDATUR,COED,YGVU,2008.0,SVU,CSE,15500,136489.0,BCD,GIRLS
YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,SVU,KDP,PRODDATUR,COED,YGVU,2008.0,SVU,ECE,15500,175572.0,BCD,GIRLS
YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,SVU,KDP,PRODDATUR,COED,YGVU,2008.0,SVU,EEE,15500,75406.0,BCD,GIRLS
YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,SVU,KDP,PRODDATUR,COED,YGVU,2008.0,SVU,MEC,15500,165039.0,BCD,GIRLS
YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,SVU,KDP,PRODDATUR,COED,YGVU,2008.0,SVU,MMT,15500,173083.0,BCD,GIRLS
ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,SVU,KNL,KURNOOL,GIRLS,JNTUA,2008.0,SVU,CAI,50000,175113.0,BCD,GIRLS
ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,SVU,KNL,KURNOOL,GIRLS,JNTUA,2008.0,SVU,CIV,50000,114872.0,BCD,GIRLS
ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,SVU,KNL,KURNOOL,GIRLS,JNTUA,2008.0,SVU,CSE,50000,168628.0,BCD,GIRLS
ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,SVU,KNL,KURNOOL,GIRLS,JNTUA,2008.0,SVU,ECE,50000,169301.0,BCD,GIRLS
ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,SVU,KNL,KURNOOL,GIRLS,JNTUA,2008.0,SVU,EEE,50000,128672.0,BCD,GIRLS
ASKWOC,ASHOKA WOMEN'S ENGINEERING COLLEGE-OFF CAMPUS,PVT,SVU,KNL,CHINNATEKURU VILLAGE,GIRLS,JNTUA,2024.0,SVU,CIV,43000,157587.0,BCD,GIRLS
ASKWOC,ASHOKA WOMEN'S ENGINEERING COLLEGE-OFF CAMPUS,PVT,SVU,KNL,CHINNATEKURU VILLAGE,GIRLS,JNTUA,2024.0,SVU,CSE,43000,136835.0,BCD,GIRLS
ASKWOC,ASHOKA WOMEN'S ENGINEERING COLLEGE-OFF CAMPUS,PVT,SVU,KNL,CHINNATEKURU VILLAGE,GIRLS,JNTUA,2024.0,SVU,ECE,43000,158577.0,BCD,GIRLS
ASKWOC,ASHOKA WOMEN'S ENGINEERING COLLEGE-OFF CAMPUS,PVT,SVU,KNL,CHINNATEKURU VILLAGE,GIRLS,JNTUA,2024.0,SVU,EEE,43000,168707.0,BCD,GIRLS
ASVR,SVR ENGINEERING COLLEGE,PVT,SVU,KNL,NANDYAL,COED,JNTUA,2006.0,SVU,CAI,43000,155731.0,BCD,GIRLS
ASVR,SVR ENGINEERING COLLEGE,PVT,SVU,KNL,NANDYAL,COED,JNTUA,2006.0,SVU,CIV,43000,170188.0,BCD,GIRLS
ASVR,SVR ENGINEERING COLLEGE,PVT,SVU,KNL,NANDYAL,COED,JNTUA,2006.0,SVU,CSE,43000,175557.0,BCD,GIRLS
ASVR,SVR ENGINEERING COLLEGE,PVT,SVU,KNL,NANDYAL,COED,JNTUA,2006.0,SVU,ECE,43000,175340.0,BCD,GIRLS
ASVR,SVR ENGINEERING COLLEGE,PVT,SVU,KNL,NANDYAL,COED,JNTUA,2006.0,SVU,EEE,43000,70374.0,BCD,GIRLS
ASVR,SVR ENGINEERING COLLEGE,PVT,SVU,KNL,NANDYAL,COED,JNTUA,2006.0,SVU,MEC,43000,158759.0,BCD,GIRLS
BEMA,BHEEMA INST OF TECHNOLOGY AND SCI,PVT,SVU,KNL,ADONI,COED,JNTUA,2008.0,SVU,CSE,43000,174474.0,BCD,GIRLS
BEMA,BHEEMA INST OF TECHNOLOGY AND SCI,PVT,SVU,KNL,ADONI,COED,JNTUA,2008.0,SVU,CSM,43000,131555.0,BCD,GIRLS
BEMA,BHEEMA INST OF TECHNOLOGY AND SCI,PVT,SVU,KNL,ADONI,COED,JNTUA,2008.0,SVU,ECE,43000,104399.0,BCD,GIRLS
BRNK,BRINDAVAN INST OF TECHNOLOGY AND SCI,PVT,SVU,KNL,KURNOOL,COED,JNTUA,2008.0,SVU,CSE,43000,171889.0,BCD,GIRLS
GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,SVU,KNL,KURNOOL,COED,JNTUA,1985.0,SVU,CIV,84000,169809.0,BCD,GIRLS
GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,SVU,KNL,KURNOOL,COED,JNTUA,1985.0,SVU,CSD,84000,28593.0,BCD,GIRLS
GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,SVU,KNL,KURNOOL,COED,JNTUA,1985.0,SVU,CSE,84000,18811.0,BCD,GIRLS
GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,SVU,KNL,KURNOOL,COED,JNTUA,1985.0,SVU,CSM,84000,22946.0,BCD,GIRLS
GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,SVU,KNL,KURNOOL,COED,JNTUA,1985.0,SVU,ECE,84000,29777.0,BCD,GIRLS
GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,SVU,KNL,KURNOOL,COED,JNTUA,1985.0,SVU,EEE,84000,125885.0,BCD,GIRLS
GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,SVU,KNL,KURNOOL,COED,JNTUA,1985.0,SVU,MEC,84000,172568.0,BCD,GIRLS
JNYP,ST.JOHNS COLLEGE OF PHARM SCI,PVT,SVU,KNL,YEMMIGANOOR,COED,JNTUA,2007.0,SVU,PHD,38000,144379.0,BCD,GIRLS
JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,KNL,YEMMIGANOOR,COED,JNTUA,2001.0,SVU,CAI,43000,162425.0,BCD,GIRLS
JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,KNL,YEMMIGANOOR,COED,JNTUA,2001.0,SVU,CSD,43000,171345.0,BCD,GIRLS
JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,KNL,YEMMIGANOOR,COED,JNTUA,2001.0,SVU,CSE,43000,172291.0,BCD,GIRLS
JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,KNL,YEMMIGANOOR,COED,JNTUA,2001.0,SVU,ECE,43000,174550.0,BCD,GIRLS
JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,KNL,YEMMIGANOOR,COED,JNTUA,2001.0,SVU,EEE,43000,115744.0,BCD,GIRLS
JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,KNL,YEMMIGANOOR,COED,JNTUA,2001.0,SVU,MEC,43000,153735.0,BCD,GIRLS
KVSP,DR.K V SUBBA REDDY INST OF PHARMACY,PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007.0,SVU,PHM,52800,163602.0,BCD,GIRLS
KVSR,DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY,PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007.0,SVU,AI,45700,167304.0,BCD,GIRLS
KVSR,DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY,PVT,SVU,KNL,KURNOOL,COED,JNTUA,2007.0,SVU,CIV,45700,169778.0,BCD,GIRLS
